location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
United States,USA,31/05/2021,,,,,1253664,,,,3749
United States,USA,01/06/2021,296404240,168489729,135867425,,1230767,88.63,50.38,40.63,3680
United States,USA,02/06/2021,296912892,168734435,136155250,508652,1100084,88.78,50.45,40.71,3289
United States,USA,03/06/2021,297720928,169090262,136644618,808036,999474,89.02,50.56,40.86,2988
United States,USA,04/06/2021,299120522,169735441,137455367,1399594,1002963,89.44,50.75,41.1,2999
United States,USA,05/06/2021,300268730,170272150,138112702,1148208,937669,89.78,50.91,41.3,2804
United States,USA,06/06/2021,301638578,170833221,138969323,1369848,958533,90.19,51.08,41.55,2866
United States,USA,07/06/2021,302851917,171310738,139748661,1213339,1026482,90.55,51.22,41.79,3069
United States,USA,08/06/2021,303923667,171731584,140441957,1071750,1074204,90.87,51.35,41.99,3212
United States,USA,09/06/2021,304753476,172054276,140980110,829809,1120083,91.12,51.45,42.15,3349
United States,USA,10/06/2021,305687618,172423605,141583252,934142,1138099,91.4,51.56,42.33,3403
United States,USA,11/06/2021,306509795,172758350,142095530,822177,1055610,91.65,51.66,42.49,3156
United States,USA,12/06/2021,308112728,173391711,143119077,1602933,1120571,92.13,51.85,42.79,3351
United States,USA,13/06/2021,309322545,173840483,143921222,1209817,1097710,92.49,51.98,43.03,3282
United States,USA,14/06/2021,310645827,174234573,144919339,1323282,1113416,92.88,52.1,43.33,3329
United States,USA,15/06/2021,311886674,174674144,145768367,1240847,1137572,93.26,52.23,43.59,3401
United States,USA,16/06/2021,312915170,175053401,146456124,1028496,1165956,93.56,52.34,43.79,3486
United States,USA,17/06/2021,314969386,175867860,147758585,2054216,1325967,94.18,52.59,44.18,3965
United States,USA,18/06/2021,316048776,176290249,148459003,1079390,1362712,94.5,52.71,44.39,4075
United States,USA,19/06/2021,317117797,176737141,149125164,1069021,1286438,94.82,52.85,44.59,3847
United States,USA,20/06/2021,317966408,177088290,149667646,848611,1234838,95.07,52.95,44.75,3692
United States,USA,21/06/2021,318576441,177342954,150046006,610033,1132945,95.26,53.03,44.86,3388
United States,USA,22/06/2021,319223844,177635067,150424675,647403,1048167,95.45,53.11,44.98,3134
United States,USA,23/06/2021,319872053,177948892,150787303,648209,993840,95.64,53.21,45.09,2972
United States,USA,24/06/2021,320687205,178331677,151252034,815152,816831,95.89,53.32,45.23,2442
United States,USA,25/06/2021,321199379,178491147,151615554,512174,735800,96.04,53.37,45.33,2200
United States,USA,26/06/2021,322123103,178873816,152184243,923724,715044,96.32,53.48,45.5,2138
United States,USA,27/06/2021,323327328,179261269,153028665,1204225,765846,96.68,53.6,45.76,2290
United States,USA,28/06/2021,324414371,179615165,153776118,1087043,833990,97,53.71,45.98,2494
United States,USA,29/06/2021,325152847,179940202,154199664,738476,847000,97.22,53.8,46.11,2533
United States,USA,30/06/2021,326521526,180674739,154884686,1368679,949925,97.63,54.02,46.31,2840
United States,USA,01/07/2021,328152304,181339416,155884601,1630778,1066443,98.12,54.22,46.61,3189
United States,USA,02/07/2021,328809470,181650678,156255896,657166,1087156,98.32,54.31,46.72,3251
United States,USA,03/07/2021,329970551,182109860,156982549,1161081,1121064,98.66,54.45,46.94,3352
United States,USA,04/07/2021,330604253,182412776,157323738,633702,1039561,98.85,54.54,47.04,3108
United States,USA,05/07/2021,,,,,927847,,,,2774
United States,USA,06/07/2021,331214347,182714064,157636088,,865929,99.03,54.63,47.13,2589
United States,USA,07/07/2021,331651464,182896080,157908171,437117,732848,99.17,54.69,47.22,2191
United States,USA,08/07/2021,332345797,183237046,158287566,694333,599070,99.37,54.79,47.33,1791
United States,USA,09/07/2021,332966409,183542871,158629431,620612,593848,99.56,54.88,47.43,1776
United States,USA,10/07/2021,333565404,183836917,158954417,598995,513550,99.74,54.97,47.53,1536
United States,USA,11/07/2021,334151648,184132768,159266536,586244,506771,99.91,55.06,47.62,1515
United States,USA,12/07/2021,334600770,184365333,159499224,449122,527353,100.05,55.13,47.69,1577
United States,USA,13/07/2021,334942236,184543821,159675163,341466,532556,100.15,55.18,47.74,1592
United States,USA,14/07/2021,335487779,184835149,160126516,545543,548045,100.31,55.27,47.88,1639
United States,USA,15/07/2021,336054953,185135757,160408538,567174,529879,100.48,55.36,47.96,1584
United States,USA,16/07/2021,336604158,185424899,160686378,549205,519678,100.65,55.44,48.05,1554
United States,USA,17/07/2021,337239448,185765452,160994035,635290,524863,100.84,55.54,48.14,1569
United States,USA,18/07/2021,337740358,186038501,161232483,500910,512673,100.99,55.63,48.21,1533
United States,USA,19/07/2021,338247434,186317651,161473715,507076,520952,101.14,55.71,48.28,1558
United States,USA,20/07/2021,338491374,186474836,161631676,243940,507020,101.21,55.76,48.33,1516
United States,USA,21/07/2021,339102867,186819440,161895045,611493,516441,101.39,55.86,48.41,1544
United States,USA,22/07/2021,339763765,187216168,162174165,660898,529830,101.59,55.98,48.49,1584
United States,USA,23/07/2021,340363922,187579557,162435276,600157,537109,101.77,56.09,48.57,1606
United States,USA,24/07/2021,341039972,187982826,162725812,676050,542932,101.97,56.21,48.66,1623
United States,USA,25/07/2021,341818968,188472188,163025726,778996,582659,102.21,56.35,48.75,1742
United States,USA,26/07/2021,342212051,188729282,163173366,393083,566374,102.32,56.43,48.79,1693
United States,USA,27/07/2021,342607540,188996475,163312474,395489,588024,102.44,56.51,48.83,1758
United States,USA,28/07/2021,343361524,189494180,163588042,753984,608380,102.67,56.66,48.91,1819
United States,USA,29/07/2021,344071595,189945907,163868916,710071,615404,102.88,56.79,49,1840
United States,USA,30/07/2021,344928514,190509183,164184080,856919,652085,103.14,56.96,49.09,1950
United States,USA,31/07/2021,345640466,190982149,164446964,711952,657213,103.35,57.1,49.17,1965
Upper middle income,OWID_UMC,15/12/2020,1528500,28500,,,,0.06,0,,
Upper middle income,OWID_UMC,16/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,17/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,18/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,19/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,20/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,21/12/2020,,,,,3357,,,,1
Upper middle income,OWID_UMC,22/12/2020,1552000,52000,,,3357,0.06,0,,1
Upper middle income,OWID_UMC,23/12/2020,,,,,3090,,,,1
Upper middle income,OWID_UMC,24/12/2020,1554979,54979,,,2824,0.06,0,,1
Upper middle income,OWID_UMC,25/12/2020,,,,,2576,,,,1
Upper middle income,OWID_UMC,26/12/2020,,,,,2328,,,,1
Upper middle income,OWID_UMC,27/12/2020,1559844,59844,,,2080,0.06,0,,1
Upper middle income,OWID_UMC,28/12/2020,1563700,63700,,3856,2151,0.06,0,,1
Upper middle income,OWID_UMC,29/12/2020,1575781,75081,,12081,3397,0.06,0,,1
Upper middle income,OWID_UMC,30/12/2020,1588027,87327,,12246,4934,0.06,0,,2
Upper middle income,OWID_UMC,31/12/2020,4623963,91950,,3035936,438426,0.17,0,,165
Upper middle income,OWID_UMC,01/01/2021,4625461,93448,,1498,438409,0.17,0,,165
Upper middle income,OWID_UMC,02/01/2021,5375047,843034,,749586,545261,0.2,0.03,,205
Upper middle income,OWID_UMC,03/01/2021,5377801,845788,,2754,545422,0.2,0.03,,205
Upper middle income,OWID_UMC,04/01/2021,5416261,876662,,38460,550366,0.2,0.03,,207
Upper middle income,OWID_UMC,05/01/2021,5437347,897748,,21086,551652,0.2,0.03,,208
Upper middle income,OWID_UMC,06/01/2021,5461706,922107,,24359,553383,0.21,0.03,,208
Upper middle income,OWID_UMC,07/01/2021,5487973,948374,,26267,123430,0.21,0.04,,46
Upper middle income,OWID_UMC,08/01/2021,5597822,990280,,109849,138909,0.21,0.04,,52
Upper middle income,OWID_UMC,09/01/2021,10114861,1007319,,4517039,677116,0.38,0.04,,255
Upper middle income,OWID_UMC,10/01/2021,10129660,1022118,,14799,678837,0.38,0.04,,256
Upper middle income,OWID_UMC,11/01/2021,10153004,1045462,,23344,676678,0.38,0.04,,255
Upper middle income,OWID_UMC,12/01/2021,10175827,1068285,,22823,676926,0.38,0.04,,255
Upper middle income,OWID_UMC,13/01/2021,11549945,1383112,,1374118,869748,0.44,0.05,,328
Upper middle income,OWID_UMC,14/01/2021,11976375,1530090,,426430,926915,0.45,0.06,,349
Upper middle income,OWID_UMC,15/01/2021,12479884,1660460,2013,503509,983152,0.47,0.06,0,370
Upper middle income,OWID_UMC,16/01/2021,12598694,1718756,2276,118810,354833,0.47,0.06,0,134
Upper middle income,OWID_UMC,17/01/2021,12645502,1733928,4364,46808,359406,0.48,0.07,0,135
Upper middle income,OWID_UMC,18/01/2021,12829658,1786745,9742,184156,382379,0.48,0.07,0,144
Upper middle income,OWID_UMC,19/01/2021,13001266,1834342,15530,171608,403634,0.49,0.07,0,152
Upper middle income,OWID_UMC,20/01/2021,18237670,2159143,26034,5236404,955389,0.69,0.08,0,360
Upper middle income,OWID_UMC,21/01/2021,18565681,2396546,48877,328011,941329,0.7,0.09,0,355
Upper middle income,OWID_UMC,22/01/2021,18909374,2645942,61220,343693,918499,0.71,0.1,0,346
Upper middle income,OWID_UMC,23/01/2021,19345488,3049325,69280,436114,963828,0.73,0.11,0,363
Upper middle income,OWID_UMC,24/01/2021,19527718,3207996,75069,182230,983174,0.74,0.12,0,370
Upper middle income,OWID_UMC,25/01/2021,19794184,3398299,93132,266466,994932,0.75,0.13,0,375
Upper middle income,OWID_UMC,26/01/2021,20180641,3651601,118767,386457,1025625,0.76,0.14,0,386
Upper middle income,OWID_UMC,27/01/2021,28449198,4015227,144391,8268557,1458790,1.07,0.15,0.01,549
Upper middle income,OWID_UMC,28/01/2021,29040286,4404593,171118,591088,1496372,1.09,0.17,0.01,564
Upper middle income,OWID_UMC,29/01/2021,29578629,4667672,204425,538343,1524179,1.11,0.18,0.01,574
Upper middle income,OWID_UMC,30/01/2021,30008989,4960573,241158,430360,1523357,1.13,0.19,0.01,574
Upper middle income,OWID_UMC,31/01/2021,31370358,5107681,248904,1361369,1691806,1.18,0.19,0.01,637
Upper middle income,OWID_UMC,01/02/2021,31624845,5185592,286271,254487,1690094,1.19,0.2,0.01,637
Upper middle income,OWID_UMC,02/02/2021,31980120,5445578,305309,355275,1685640,1.2,0.21,0.01,635
Upper middle income,OWID_UMC,03/02/2021,39599505,5709400,346825,7619385,1592901,1.49,0.22,0.01,600
Upper middle income,OWID_UMC,04/02/2021,40409037,6306738,401493,809532,1624107,1.52,0.24,0.02,612
Upper middle income,OWID_UMC,05/02/2021,40517223,6334978,422443,108186,1562656,1.53,0.24,0.02,589
Upper middle income,OWID_UMC,06/02/2021,41009863,6746850,461296,492640,1571553,1.54,0.25,0.02,592
Upper middle income,OWID_UMC,07/02/2021,41228294,6911074,506724,218431,1408277,1.55,0.26,0.02,530
Upper middle income,OWID_UMC,08/02/2021,41406062,6971348,570511,177768,1397317,1.56,0.26,0.02,526
Upper middle income,OWID_UMC,09/02/2021,51061284,7195368,613207,9655222,2725881,1.92,0.27,0.02,1027
Upper middle income,OWID_UMC,10/02/2021,51613958,7571468,727374,552674,1716350,1.94,0.29,0.03,647
Upper middle income,OWID_UMC,11/02/2021,52086526,7913689,806712,472568,1668213,1.96,0.3,0.03,628
Upper middle income,OWID_UMC,12/02/2021,53226577,11405698,1300879,1140051,1815622,2,0.43,0.05,684
Upper middle income,OWID_UMC,13/02/2021,54036574,11984038,1532536,809997,1860959,2.04,0.45,0.06,701
Upper middle income,OWID_UMC,14/02/2021,54458236,12272511,1665677,421662,1889992,2.05,0.46,0.06,712
Upper middle income,OWID_UMC,15/02/2021,54975416,12638096,1816040,517180,1938479,2.07,0.48,0.07,730
Upper middle income,OWID_UMC,16/02/2021,55973326,13465054,1985006,997910,701720,2.11,0.51,0.07,264
Upper middle income,OWID_UMC,17/02/2021,57051501,14127147,2398404,1078175,776792,2.15,0.53,0.09,293
Upper middle income,OWID_UMC,18/02/2021,58449202,14934751,2717255,1397701,908954,2.2,0.56,0.1,342
Upper middle income,OWID_UMC,19/02/2021,59650995,15747649,3354106,1201793,917774,2.25,0.59,0.13,346
Upper middle income,OWID_UMC,20/02/2021,60313777,16132510,3624084,662782,896743,2.27,0.61,0.14,338
Upper middle income,OWID_UMC,21/02/2021,60599332,16288859,3751577,285555,877299,2.28,0.61,0.14,330
Upper middle income,OWID_UMC,22/02/2021,61144605,16692154,3892313,545273,881313,2.3,0.63,0.15,332
Upper middle income,OWID_UMC,23/02/2021,62372914,17392592,4422914,1228309,914227,2.35,0.66,0.17,344
Upper middle income,OWID_UMC,24/02/2021,63279904,18021918,4703878,906990,889772,2.38,0.68,0.18,335
Upper middle income,OWID_UMC,25/02/2021,64339079,18624626,5077716,1059175,841411,2.42,0.7,0.19,317
Upper middle income,OWID_UMC,26/02/2021,65342393,19231856,5464454,1003314,813057,2.46,0.72,0.21,306
Upper middle income,OWID_UMC,27/02/2021,66099161,19704412,5719612,756768,826483,2.49,0.74,0.22,311
Upper middle income,OWID_UMC,28/02/2021,78416648,19947429,5775168,12317487,2545331,2.95,0.75,0.22,959
Upper middle income,OWID_UMC,01/03/2021,79242604,20594112,5928980,825956,2585428,2.98,0.78,0.22,974
Upper middle income,OWID_UMC,02/03/2021,84516265,24467323,7310168,5273661,3163336,3.18,0.92,0.28,1192
Upper middle income,OWID_UMC,03/03/2021,85808856,25324008,7723288,1292591,3218422,3.23,0.95,0.29,1212
Upper middle income,OWID_UMC,04/03/2021,87453260,26437465,8202355,1644404,3302026,3.29,1,0.31,1244
Upper middle income,OWID_UMC,05/03/2021,88886388,27433837,8653277,1433128,3363428,3.35,1.03,0.33,1267
Upper middle income,OWID_UMC,06/03/2021,89586412,27881275,8878811,700024,3355322,3.37,1.05,0.33,1264
Upper middle income,OWID_UMC,07/03/2021,89999477,28163736,8950218,413065,1654690,3.39,1.06,0.34,623
Upper middle income,OWID_UMC,08/03/2021,90405292,28503826,9024156,405815,1594670,3.41,1.07,0.34,601
Upper middle income,OWID_UMC,09/03/2021,91422517,29290088,9172349,1017225,986607,3.44,1.1,0.35,372
Upper middle income,OWID_UMC,10/03/2021,93028511,30485263,9587000,1605994,1031379,3.5,1.15,0.36,388
Upper middle income,OWID_UMC,11/03/2021,94623710,31265087,9990544,1595199,1024350,3.56,1.18,0.38,386
Upper middle income,OWID_UMC,12/03/2021,96069119,32478652,10435285,1445409,1026104,3.62,1.22,0.39,387
Upper middle income,OWID_UMC,13/03/2021,97177449,33903853,10812233,1108330,1084434,3.66,1.28,0.41,408
Upper middle income,OWID_UMC,14/03/2021,110181548,34280143,10980042,13004099,2883153,4.15,1.29,0.41,1086
Upper middle income,OWID_UMC,15/03/2021,111458367,35160525,11448688,1276819,3007582,4.2,1.32,0.43,1133
Upper middle income,OWID_UMC,16/03/2021,112414480,35512841,11935842,956113,2998852,4.23,1.34,0.45,1130
Upper middle income,OWID_UMC,17/03/2021,114807829,36713604,13255997,2393349,3111331,4.32,1.38,0.5,1172
Upper middle income,OWID_UMC,18/03/2021,116172368,37553539,13789463,1364539,3078380,4.38,1.41,0.52,1160
Upper middle income,OWID_UMC,19/03/2021,117823088,38237490,14522711,1650720,3107710,4.44,1.44,0.55,1171
Upper middle income,OWID_UMC,20/03/2021,128825408,39138938,14886812,11002320,4521137,4.85,1.47,0.56,1703
Upper middle income,OWID_UMC,21/03/2021,129379053,39529675,15049720,553645,2742501,4.87,1.49,0.57,1033
Upper middle income,OWID_UMC,22/03/2021,136062631,40272276,15471837,6683578,3514895,5.13,1.52,0.58,1324
Upper middle income,OWID_UMC,23/03/2021,140490981,41649045,15999623,4428350,4010929,5.29,1.57,0.6,1511
Upper middle income,OWID_UMC,24/03/2021,145440502,43053983,16687363,4949521,4376096,5.48,1.62,0.63,1648
Upper middle income,OWID_UMC,25/03/2021,152272745,43883887,17210367,6832243,5157197,5.74,1.65,0.65,1943
Upper middle income,OWID_UMC,26/03/2021,159913627,44920718,17698391,7640882,6012934,6.02,1.69,0.67,2265
Upper middle income,OWID_UMC,27/03/2021,166096561,45857082,17996737,6182934,5324450,6.26,1.73,0.68,2006
Upper middle income,OWID_UMC,28/03/2021,170903626,46237652,18084253,4807065,5932082,6.44,1.74,0.68,2234
Upper middle income,OWID_UMC,29/03/2021,179243644,48475110,19973684,8340018,6168716,6.75,1.83,0.75,2324
Upper middle income,OWID_UMC,30/03/2021,184763723,49360353,20464261,5520079,6324677,6.96,1.86,0.77,2382
Upper middle income,OWID_UMC,31/03/2021,192508076,51771970,21044760,7744353,6723939,7.25,1.95,0.79,2533
Upper middle income,OWID_UMC,01/04/2021,200709615,52478151,21730827,8201539,6919553,7.56,1.98,0.82,2606
Upper middle income,OWID_UMC,02/04/2021,210929533,54828280,22398593,10219918,7287987,7.95,2.07,0.84,2745
Upper middle income,OWID_UMC,03/04/2021,215282653,55933115,22757868,4353120,7026585,8.11,2.11,0.86,2647
Upper middle income,OWID_UMC,04/04/2021,219283039,56436667,22954316,4000386,6911345,8.26,2.13,0.86,2603
Upper middle income,OWID_UMC,05/04/2021,224024646,57807395,23482066,4741607,6397286,8.44,2.18,0.88,2410
Upper middle income,OWID_UMC,06/04/2021,229630899,59574335,24191835,5606253,6409597,8.65,2.24,0.91,2414
Upper middle income,OWID_UMC,07/04/2021,236347035,61934826,25391875,6716136,6262708,8.9,2.33,0.96,2359
Upper middle income,OWID_UMC,08/04/2021,245109644,64017099,26242272,8762609,6342861,9.23,2.41,0.99,2389
Upper middle income,OWID_UMC,09/04/2021,253519508,65660106,27076277,8409864,6084282,9.55,2.47,1.02,2292
Upper middle income,OWID_UMC,10/04/2021,259223552,67353811,27759322,5704044,6277271,9.76,2.54,1.05,2364
Upper middle income,OWID_UMC,11/04/2021,262921108,67983652,27978162,3697556,6234010,9.9,2.56,1.05,2348
Upper middle income,OWID_UMC,12/04/2021,269662640,69461885,28690437,6741532,6519713,10.16,2.62,1.08,2456
Upper middle income,OWID_UMC,13/04/2021,278765024,73419167,30272884,9102384,7019161,10.5,2.77,1.14,2644
Upper middle income,OWID_UMC,14/04/2021,285830336,75468970,31777153,7065312,7069043,10.77,2.84,1.2,2663
Upper middle income,OWID_UMC,15/04/2021,291566087,76394941,32329467,5735751,6636635,10.98,2.88,1.22,2500
Upper middle income,OWID_UMC,16/04/2021,297314262,77739760,32966080,5748175,6256393,11.2,2.93,1.24,2357
Upper middle income,OWID_UMC,17/04/2021,300870510,78528791,33304444,3556248,5949565,11.33,2.96,1.25,2241
Upper middle income,OWID_UMC,18/04/2021,305791533,79495176,34945380,4921023,6124346,11.52,2.99,1.32,2307
Upper middle income,OWID_UMC,19/04/2021,310446112,80528418,35674104,4654579,5826210,11.69,3.03,1.34,2195
Upper middle income,OWID_UMC,20/04/2021,315892198,81499283,36347105,5446086,5303882,11.9,3.07,1.37,1998
Upper middle income,OWID_UMC,21/04/2021,323091062,82705810,37241967,7198864,5322961,12.17,3.12,1.4,2005
Upper middle income,OWID_UMC,22/04/2021,332839929,84316000,38494020,9748867,5896263,12.54,3.18,1.45,2221
Upper middle income,OWID_UMC,23/04/2021,341563794,86622028,40154877,8723865,6321362,12.87,3.26,1.51,2381
Upper middle income,OWID_UMC,24/04/2021,348023193,88012765,41055564,6459399,6736098,13.11,3.32,1.55,2537
Upper middle income,OWID_UMC,25/04/2021,353728923,88684231,41509243,5705730,6848199,13.32,3.34,1.56,2580
Upper middle income,OWID_UMC,26/04/2021,360452188,89837482,42567193,6723265,7143725,13.58,3.38,1.6,2691
Upper middle income,OWID_UMC,27/04/2021,369621947,91312439,43718310,9169759,7675678,13.92,3.44,1.65,2891
Upper middle income,OWID_UMC,28/04/2021,381290820,93200168,45683085,11668873,8314251,14.36,3.51,1.72,3132
Upper middle income,OWID_UMC,29/04/2021,394014964,94738995,47405987,12724144,8739291,14.84,3.57,1.79,3292
Upper middle income,OWID_UMC,30/04/2021,408121266,95971685,48767434,14106302,9508210,15.37,3.62,1.84,3581
Upper middle income,OWID_UMC,01/05/2021,414723275,96676614,49364297,6602009,9528583,15.62,3.64,1.86,3589
Upper middle income,OWID_UMC,02/05/2021,420503979,97101083,49824625,5780704,9539294,15.84,3.66,1.88,3593
Upper middle income,OWID_UMC,03/05/2021,427044311,98105704,50534768,6540332,9513160,16.09,3.7,1.9,3583
Upper middle income,OWID_UMC,04/05/2021,435087764,100031120,52320647,8043453,9352260,16.39,3.77,1.97,3523
Upper middle income,OWID_UMC,05/05/2021,443685151,101951845,54086411,8597387,8913476,16.71,3.84,2.04,3357
Upper middle income,OWID_UMC,06/05/2021,454290031,103382549,55237643,10604880,8610724,17.11,3.89,2.08,3243
Upper middle income,OWID_UMC,07/05/2021,467859054,105086048,56686127,13569023,8533970,17.62,3.96,2.14,3215
Upper middle income,OWID_UMC,08/05/2021,478483864,105748591,57300960,10624810,9108656,18.02,3.98,2.16,3431
Upper middle income,OWID_UMC,09/05/2021,485817067,106072711,57588699,7333203,9330441,18.3,4,2.17,3515
Upper middle income,OWID_UMC,10/05/2021,496519430,107367989,58340278,10702363,9925017,18.7,4.04,2.2,3738
Upper middle income,OWID_UMC,11/05/2021,508998081,109368271,59475858,12478651,10558617,19.17,4.12,2.24,3977
Upper middle income,OWID_UMC,12/05/2021,524013010,111553805,61087633,15014929,11475408,19.74,4.2,2.3,4322
Upper middle income,OWID_UMC,13/05/2021,539423794,113293532,62293723,15410784,12161966,20.32,4.27,2.35,4581
Upper middle income,OWID_UMC,14/05/2021,556462324,115401821,63526025,17038530,12657610,20.96,4.35,2.39,4768
Upper middle income,OWID_UMC,15/05/2021,571073261,116810730,64380610,14610937,13227057,21.51,4.4,2.43,4982
Upper middle income,OWID_UMC,16/05/2021,586698447,118148531,65302411,15625186,14411626,22.1,4.45,2.46,5428
Upper middle income,OWID_UMC,17/05/2021,603891083,119433448,66250133,17192636,15338808,22.75,4.5,2.5,5778
Upper middle income,OWID_UMC,18/05/2021,621061575,121579238,67656822,17170492,16009071,23.39,4.58,2.55,6030
Upper middle income,OWID_UMC,19/05/2021,638450723,123867513,69132789,17389148,16348245,24.05,4.67,2.6,6158
Upper middle income,OWID_UMC,20/05/2021,658992652,126296567,70304607,20541929,17081265,24.82,4.76,2.65,6434
Upper middle income,OWID_UMC,21/05/2021,678462669,128127603,71368085,19470017,17428621,25.56,4.83,2.69,6565
Upper middle income,OWID_UMC,22/05/2021,695064469,129724814,72587727,16601800,17713030,26.18,4.89,2.73,6672
Upper middle income,OWID_UMC,23/05/2021,710137383,130747315,73104630,15072914,17634134,26.75,4.92,2.75,6642
Upper middle income,OWID_UMC,24/05/2021,728240017,131992406,73589457,18102634,17764133,27.43,4.97,2.77,6691
Upper middle income,OWID_UMC,25/05/2021,757681415,138336336,77221370,29441398,19517120,28.54,5.21,2.91,7352
Upper middle income,OWID_UMC,26/05/2021,781285926,141039037,78171168,23604511,20405029,29.43,5.31,2.94,7686
Upper middle income,OWID_UMC,27/05/2021,801159579,142465527,78998658,19873653,20309561,30.18,5.37,2.98,7650
Upper middle income,OWID_UMC,28/05/2021,824084498,145553847,80333184,22924919,20803118,31.04,5.48,3.03,7836
Upper middle income,OWID_UMC,29/05/2021,845135923,147867294,81124648,21051425,21438779,31.83,5.57,3.06,8075
Upper middle income,OWID_UMC,30/05/2021,865141432,149138569,81679672,20005509,22143436,32.59,5.62,3.08,8341
Upper middle income,OWID_UMC,31/05/2021,891567461,150892271,82545741,26426029,23332492,33.58,5.68,3.11,8789
Upper middle income,OWID_UMC,01/06/2021,916362519,153416350,84241179,24795058,22668729,34.52,5.78,3.17,8539
Upper middle income,OWID_UMC,02/06/2021,943285889,156328293,85371211,26923370,23142852,35.53,5.89,3.22,8717
Upper middle income,OWID_UMC,03/06/2021,966907932,159788938,86827538,23622043,23678336,36.42,6.02,3.27,8919
Upper middle income,OWID_UMC,04/06/2021,991540025,162292135,87949509,24632093,23922218,37.35,6.11,3.31,9011
Upper middle income,OWID_UMC,05/06/2021,1013162785,164441826,88820787,21622760,24003837,38.16,6.19,3.35,9042
Upper middle income,OWID_UMC,06/06/2021,1030133222,166141242,89270731,16970437,23570256,38.8,6.26,3.36,8878
Upper middle income,OWID_UMC,07/06/2021,1049043932,168025585,90040111,18910710,22496639,39.51,6.33,3.39,8474
Upper middle income,OWID_UMC,08/06/2021,1067464035,170655878,91288658,18420103,21585931,40.21,6.43,3.44,8131
Upper middle income,OWID_UMC,09/06/2021,1090406819,176032717,92981848,22942784,21017276,41.07,6.63,3.5,7917
Upper middle income,OWID_UMC,10/06/2021,1114708680,800772593,317403951,24301861,21114393,41.99,30.16,11.96,7953
Upper middle income,OWID_UMC,11/06/2021,1137739543,804208065,318791171,23030863,20885645,42.86,30.29,12.01,7867
Upper middle income,OWID_UMC,12/06/2021,1155565226,806033654,319740698,17825683,20343206,43.53,30.36,12.04,7663
Upper middle income,OWID_UMC,13/06/2021,1173699066,809078086,320590448,18133840,20509406,44.21,30.48,12.08,7725
Upper middle income,OWID_UMC,14/06/2021,1188817042,811733510,321592641,15117976,19967587,44.78,30.58,12.11,7521
Upper middle income,OWID_UMC,15/06/2021,1213705331,815562490,322763197,24888289,20891614,45.72,30.72,12.16,7869
Upper middle income,OWID_UMC,16/06/2021,1239910613,819390045,323779590,26205282,21357685,46.7,30.86,12.2,8045
Upper middle income,OWID_UMC,17/06/2021,1269656694,825671630,325732883,29746081,22135431,47.82,31.1,12.27,8338
Upper middle income,OWID_UMC,18/06/2021,1298843947,829910219,327130240,29187253,23014915,48.92,31.26,12.32,8669
Upper middle income,OWID_UMC,19/06/2021,1323840543,833109318,328796639,24996596,24039331,49.87,31.38,12.38,9055
Upper middle income,OWID_UMC,20/06/2021,1346426830,836050277,329805074,22586287,24675395,50.72,31.49,12.42,9295
Upper middle income,OWID_UMC,21/06/2021,1371975590,839863327,331160299,25548760,26165507,51.68,31.64,12.47,9856
Upper middle income,OWID_UMC,22/06/2021,1399566777,842368851,332607471,27591187,26551635,52.72,31.73,12.53,10001
Upper middle income,OWID_UMC,23/06/2021,1428822919,847918383,334181931,29256142,26987472,53.82,31.94,12.59,10165
Upper middle income,OWID_UMC,24/06/2021,1459705256,852273448,336088210,30882337,27149795,54.98,32.1,12.66,10227
Upper middle income,OWID_UMC,25/06/2021,1487315254,855338308,337409262,27609998,26924472,56.02,32.22,12.71,10142
Upper middle income,OWID_UMC,26/06/2021,1511531318,857225673,338274789,24216064,26812968,56.94,32.29,12.74,10100
Upper middle income,OWID_UMC,27/06/2021,1538469507,861853699,340028234,26938189,27434668,57.95,32.46,12.81,10334
Upper middle income,OWID_UMC,28/06/2021,1563285186,864532878,341185001,24815679,27329942,58.88,32.56,12.85,10294
Upper middle income,OWID_UMC,29/06/2021,1588026042,868555613,342954608,24740856,26922752,59.82,32.72,12.92,10141
Upper middle income,OWID_UMC,30/06/2021,1612195443,871878576,344596928,24169401,26196075,60.73,32.84,12.98,9867
Upper middle income,OWID_UMC,01/07/2021,1639850201,877622137,346789159,27654758,25734992,61.77,33.06,13.06,9694
Upper middle income,OWID_UMC,02/07/2021,1663416905,880509245,348093338,23566704,25157379,62.66,33.17,13.11,9476
Upper middle income,OWID_UMC,03/07/2021,1679242534,882435797,349036791,15825629,23958745,63.25,33.24,13.15,9025
Upper middle income,OWID_UMC,04/07/2021,1694140735,886108571,350481292,14898201,22238747,63.81,33.38,13.2,8377
Upper middle income,OWID_UMC,05/07/2021,1713888480,891043537,352022664,19747745,21514756,64.56,33.56,13.26,8104
