Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:09:51,RT @MegaMAGAMaggie: @FrogFatCalves77 Fauci et al knew all along HCQ was an effective COVID treatment. He belittled it b/c Trump said it was…,3rdTrythecharm,1,3871,rt: fauci et al knew all along hcq was an effective covid treatment. he belittled it b/c trump said it was…
2021-07-11 23:09:50,RT @brixbrat: this prolly the cure for COVID,BigZaddyXI,16396,2065,rt: this prolly the cure for covid
2021-07-11 23:09:50,@marsonnay2 Its a copy and paste from an ig acct. He spells is this way because AI finds posts through spelling and then the covid fact checkers come in and harass you.,Desirelove101,0,1251,@marsonnay2 its a copy and paste from an ig acct. he spells is this way because ai finds posts through spelling and then the covid fact checkers come in and harass you.
2021-07-11 23:09:49,RT @hayrr: rashford was tired from carrying the government during covid,tpwkcicely,4204,5774,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:49,RT @Mylastrollo: But Britain? It’s in the middle of an explosive new wave. Of a deadly new variant. And this is the moment…wait for it…that…,MoominTheBrave,98,2773,rt: but britain? it’s in the middle of an explosive new wave. of a deadly new variant. and this is the moment…wait for it…that…
2021-07-11 23:09:49,"RT @StephenJonesMP: Morrison takes credit after Rudd fixes up his Pfizer mess. Incredible story.

He’s always there for trophy night but ne…",Bobduff1,578,2479,"rt: morrison takes credit after rudd fixes up his pfizer mess. incredible story.

he’s always there for trophy night but ne…"
2021-07-11 23:09:49,"@aga_pallavi Breathing does help but didn't solve my problem. O2 SAT was still low. What's your O2 SAT? Since Covid is a vascular disease, the problem in the lungs is thrombi &amp; not fluid.",MigraineBook,0,4749,"@aga_pallavi breathing does help but didn't solve my problem. o2 sat was still low. what's your o2 sat? since covid is a vascular disease, the problem in the lungs is thrombi; not fluid."
2021-07-11 23:09:49,"RT @MartinRoyHill: Fine, don't get vaccinated. By the end of the year we will have achieved herd immunity after all the non-vaccinated peop…",MartinRoyHill,1,3470,"rt: fine, don't get vaccinated. by the end of the year we will have achieved herd immunity after all the non-vaccinated peop…"
2021-07-11 23:09:49,RT @ZaleskiLuke: @atrupar Trump is easily the most dangerous and destructive force in America today. Unlike Covid there is no vaccine. The…,RichardEStark,24,1873,rt: trump is easily the most dangerous and destructive force in america today. unlike covid there is no vaccine. the…
2021-07-11 23:09:48,"RT @NumbersMuncher: This is so embarrassing. At CPAC they are cheering because a large part of the country won't get vaccinated. 

Republic…",GigiTerrix4,1205,3079,"rt: this is so embarrassing. at cpac they are cheering because a large part of the country won't get vaccinated. 

republic…"
2021-07-11 23:09:48,"RT @MikeCarlton01: This is extraordinary.  In the vacuum of Morrison’s negligence, deceit and incompetence, Kevin Rudd ⁦@MrKRudd⁩ talked wi…",fredanurks,1317,1221,"rt: this is extraordinary.  in the vacuum of morrison’s negligence, deceit and incompetence, kevin rudd ⁦@mrkrudd⁩ talked wi…"
2021-07-11 23:09:47,"@SwedenTeam @debrajsaunders Sweden has consistently done worse than its neighbors, often far worse, in terms of both COVID cases and COVID deaths. https://t.co/Skqj6kDf6a",barney1776,0,3562,"@swedenteam sweden has consistently done worse than its neighbors, often far worse, in terms of both covid cases and covid deaths."
2021-07-11 23:09:47,"RT @Out5p0ken: Pssst MAGA — it’s Ivanka, getting her second Covid vaccine. 

Here’s your dear leader asking you to get vaccinated. Remember…",social_seer,204,4453,"rt: pssst maga — it’s ivanka, getting her second covid vaccine. 

here’s your dear leader asking you to get vaccinated. remember…"
2021-07-11 23:09:47,South Dakota Gov. Kristi Noem criticizes GOP governors who enacted Covid-19 mandates… So again we are cool with dead red America? https://t.co/qH57gZr7sK,HCraigBlue,0,11850,south dakota gov. kristi noem criticizes gop governors who enacted covid-19 mandates… so again we are cool with dead red america?
2021-07-11 23:09:45,"RT @Raf_Epstein: New piece from me on some of these questions. 5/5

https://t.co/m8URcwcyHx",MichelleBxtr,42,1340,"rt: new piece from me on some of these questions./5

https://t.co/m8urcwcyhx"
2021-07-11 23:09:45,RT @kerpen: Life and Death During the First Year of the COVID-19 Pandemic: An analysis of cross-country differences in changes in quantity…,snorman1776,6,1614,rt: life and death during the first year of the covid-19 pandemic: an analysis of cross-country differences in changes in quantity…
2021-07-11 23:09:45,RT @brixbrat: this prolly the cure for COVID,MareenTumbert,16396,1143,rt: this prolly the cure for covid
2021-07-11 23:09:45,"RT @courierjournal: Jefferson County Public Schools to require masks for unvaccinated students, staff https://t.co/31ehdGxSNt",PhillipHoosier,6,2007,"rt: jefferson county public schools to require masks for unvaccinated students, staff"
2021-07-11 23:09:44,RT @juliahbanks: Victorians know that we would never have got to Covid Zero if it weren’t for ⁦@DanielAndrewsMP. And we ⁩would never have g…,cameron_adams,216,8529,rt: victorians know that we would never have got to covid zero if it weren’t for ⁦@danielandrewsmp. and we ⁩would never have g…
2021-07-11 23:09:44,"RT @ProfPCDoherty: The lesson of COVID-19 is that Australia works better when we work together &amp; draw on all  our talent &amp; contacts, locall…",IainMac9,107,2423,"rt: the lesson of covid-19 is that australia works better when we work together; draw on all  our talent; contacts, locall…"
2021-07-11 23:09:44,RT @tttliveonline: A few entertainers have united to call for the government to do more to assist them in these COVID times. They say grant…,GhostMan868,4,2779,rt: a few entertainers have united to call for the government to do more to assist them in these covid times. they say grant…
2021-07-11 23:09:44,RT @BookTV: Former investment banker @CaroljsRoth argues that government bureaucrats used the COVID pandemic to crush small businesses and…,prayag,14,21491,rt: former investment banker argues that government bureaucrats used the covid pandemic to crush small businesses and…
2021-07-11 23:09:43,"RT @RetractionWatch: “COVID-19 affects men and women differently. So why don’t clinical trials report gender data?”
https://t.co/wbX4JZmfEP…",exalteduterus,6,2110,"rt: “covid-19 affects men and women differently. so why don’t clinical trials report gender data?”
https://t.co/wbx4jzmfep…"
2021-07-11 23:09:43,"RT @TheRickyDavila: Steven Mnuchin funneled $500B of PPP Covid relief loans, gave millions to himself, Kushner, Devin Nunes, Betsy DeVos, J…",RobertsGray,2347,6065,"rt: steven mnuchin funneled500b of ppp covid relief loans, gave millions to himself, kushner, devin nunes, betsy devos, j…"
2021-07-11 23:09:43,"RT @SHamiltonian: Just a reminder of this statement by the Chief Medical Officer, Brendan Murphy, on March 17:

“We’re not in a hurry in Au…",Jenn1964Hussey,156,2777,"rt: just a reminder of this statement by the chief medical officer, brendan murphy, on march:

“we’re not in a hurry in au…"
2021-07-11 23:09:43,"@IluvMaGaf They really play keep herrr !! 
Italy deserve it ! COVID sef hit them too hard",aka_sammy_1,1,1782,"@iluvmagaf they really play keep herrr 
italy deserve it covid sef hit them too hard"
2021-07-11 23:09:42,"RT @kneerecon: Tired of hearing that the committees to investigate Jan 6 should be apolitical. Were it not for our orangutanish, narcissist…",Lyndablooms,28,3731,"rt: tired of hearing that the committees to investigate jan should be apolitical. were it not for our orangutanish, narcissist…"
2021-07-11 23:09:42,RT @hayrr: rashford was tired from carrying the government during covid,inezxvi,4205,1965,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:42,RT @antoniogm: Spontaneous protests have erupted in Cuba following the government’s botched handling of COVID and decades of repression and…,blueaura2,41,6649,rt: spontaneous protests have erupted in cuba following the government’s botched handling of covid and decades of repression and…
2021-07-11 23:09:42,"RT @CraigKellyMP: More UNRAVELING of CON JOB as BOTH PM &amp; former PM take credit for sucking up to Pfizer, with evidence from Rudd that Aust…",NLeespeaking,56,2977,"rt: more unraveling of con job as both pm; former pm take credit for sucking up to pfizer, with evidence from rudd that aust…"
2021-07-11 23:09:41,RT @Asher_Wolf: ‘Inadequate’: Covid breaches on the rise in Australia’s hotel quarantine  https://t.co/EdTmfbSnZi,bbox,3,1605,rt: ‘inadequate’: covid breaches on the rise in australia’s hotel quarantine 
2021-07-11 23:09:41,RT @summersparks56: Harry was under covid isolation twice while he came to the UK twice ALONE. Harry and Meghan must be living seperately a…,dianapop,5,3440,rt: harry was under covid isolation twice while he came to the uk twice alone. harry and meghan must be living seperately a…
2021-07-11 23:09:41,"RT @EricTopol: The @sdut editorial today calling for full FDA approval of vaccines https://t.co/HW2FGaCW81
supporting @nytopinion https://t…",AlexFTweets,70,2456,"rt: the editorial today calling for full fda approval of vaccines
supporting"
2021-07-11 23:09:40,RT @TinaDuryea: Due to low vaccinations rates and the Delta variant Covid wards in Indonesia are out of supplies and some are flooded.  The…,cjp_still,3,7884,rt: due to low vaccinations rates and the delta variant covid wards in indonesia are out of supplies and some are flooded.  the…
2021-07-11 23:09:40,"RT @MikeFromUSA1: @BurmeseTornado These guys were unafraid too,until they got Covid. One of them died, the other would have died if he didn…",Charmie91752,115,1391,"rt: these guys were unafraid too,until they got covid. one of them died, the other would have died if he didn…"
2021-07-11 23:09:39,RT @DailyExposeGB: BREAKING - Deaths due to the C0V1-D jabs in the UK after 6 months are 407% higher than deaths due to all other vaccines…,tjpollen,55,1162,rt: breaking - deaths due to the c0v1-d jabs in the uk after months are% higher than deaths due to all other vaccines…
2021-07-11 23:09:38,RT @HelenAs80586320: So my mums neighbour has been pinged by the NHS app. Told to isolate for 5 days as he’s come into contact  with an inf…,mark_partington,224,1436,rt: so my mums neighbour has been pinged by the nhs app. told to isolate for days as he’s come into contact  with an inf…
2021-07-11 23:09:38,"RT @brfootball: Messi’s family couldn’t be in Brazil due to COVID-19 restrictions, but that didn’t stop him from sharing this moment with t…",harlemsheikh_,3018,4127,"rt: messi’s family couldn’t be in brazil due to covid-19 restrictions, but that didn’t stop him from sharing this moment with t…"
2021-07-11 23:09:38,‘Deadly’ COVID-19 Delta variant discovered in Oyo State  https://t.co/tXtpIRYxZ9,thenewsnigeria,0,63154,‘deadly’ covid-19 delta variant discovered in oyo state 
2021-07-11 23:09:37,RT @Pollytics: This is..... quite something. Kevin Rudd operating as a private citizen to..... give Morrison an out to be able to do his da…,njm3864,211,2066,rt: this is..... quite something. kevin rudd operating as a private citizen to..... give morrison an out to be able to do his da…
2021-07-11 23:09:37,"Branson, Missouri - The Midwest's top place for entertainment, and apparently Covid-19 incubation

https://t.co/stw3IrSgGY",Rob_Coh,1,2947,"branson, missouri - the midwest's top place for entertainment, and apparently covid-19 incubation

https://t.co/stw3irsggy"
2021-07-11 23:09:35,RT @WHOPakistan: COVID-19 spreads primarily from person to person. Fighting this disease is our joint responsibility. https://t.co/f6K3rg0x…,SHEREEN_76,13,1245,rt: covid-19 spreads primarily from person to person. fighting this disease is our joint responsibility.
2021-07-11 23:09:35,@zaynluvs_ covid.,sognandoilmare_,0,2394,@zaynluvs_ covid.
2021-07-11 23:09:35,"I was talking to my MSM watching mom about the silly COVID restrictions at my kids' camp, specifically that parents weren't allowed near the cabins. She said ""that doesn't make sense as kids are the main spreaders"". Me- ""No they aren't"". Her- ""oh I mean of this new variant.""
🤦‍♀️",Ratat0sk,0,1091,"i was talking to my msm watching mom about the silly covid restrictions at my kids' camp, specifically that parents weren't allowed near the cabins. she saidthat doesn't make sense as kids are the main spreaders"". me-no they aren't"". her-oh i mean of this new variant.""
🤦‍♀️"
2021-07-11 23:09:34,"RT @EpochTimes: People who have contracted #COVID19 and recovered should know that the risk for re-infection is very low, a doctor said aft…",KimMoor20918476,70,3142,"rt: people who have contracted and recovered should know that the risk for re-infection is very low, a doctor said aft…"
2021-07-11 23:09:33,RT @ZaleskiLuke: @atrupar Trump is easily the most dangerous and destructive force in America today. Unlike Covid there is no vaccine. The…,MessFixing,35,1486,rt: trump is easily the most dangerous and destructive force in america today. unlike covid there is no vaccine. the…
2021-07-11 23:09:33,@Acyn My friends father died from covid. Calling it a “ouchie” is beyond disrespect.,FallFilms,0,1872,@acyn my friends father died from covid. calling it a “ouchie” is beyond disrespect.
2021-07-11 23:09:33,"RT @BNODesk: COVID-19 figures in the UK compared to 1 month ago:

- Daily cases: 31,579 on average (+382%)
- Hospitalized: 2,904 (+171%)
-…",madlove_love,235,1121,"rt: covid-19 figures in the uk compared to month ago:

- daily cases:,579 on average382%)
- hospitalized:,904171%)
-…"
2021-07-11 23:09:33,RT @hayrr: rashford was tired from carrying the government during covid,hayaatzk,4205,1168,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:32,"This is a really good analysis of how Sydney has failed to learn from Melbourne's mistakes.
questions NSW needs answers for as its COVID outbreak intensifies
https://t.co/v9w09gC3Rp",secomb_michael,3,1995,"this is a really good analysis of how sydney has failed to learn from melbourne's mistakes.
questions nsw needs answers for as its covid outbreak intensifies
https://t.co/v9w09gc3rp"
2021-07-11 23:09:32,"RT @dgurdasani1: The Telegraph yesterday reporting ""Most models suggest there will be a further 5,000 to 15,000 deaths from Covid in the UK…",Bodster78,609,2892,"rt: the telegraph yesterday reportingmost models suggest there will be a further,000 to,000 deaths from covid in the uk…"
2021-07-11 23:09:32,RT @hayrr: rashford was tired from carrying the government during covid,gorjogle,4205,1742,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:31,A note to Gladys (Premier of New South Wales). If you want to beat this COVID-19 outbreak Gladys you must go in early and go in hard. You did neither.,RobertM96197408,0,5713,a note to gladyspremier of new south wales). if you want to beat this covid-19 outbreak gladys you must go in early and go in hard. you did neither.
2021-07-11 23:09:31,"RT @jessicashortall: This is the newly elected head of the Republican Party of Texas. 

In the month following this tweet, 25,000 Americans…",jamesdecker2006,39,3088,"rt: this is the newly elected head of the republican party of texas. 

in the month following this tweet,,000 americans…"
2021-07-11 23:09:31,"RT @KristiNoem: South Dakota did not do any mandates. We trusted our people, gave them all the information and told them that personal resp…",Afl0343,109,2368,"rt: south dakota did not do any mandates. we trusted our people, gave them all the information and told them that personal resp…"
2021-07-11 23:09:30,"RT @ColetteGarnaut: So Mr Rudd is now doing the PM's job too, with the Premiers doing much of the rest, so what TF does Morrison actually d…",njm3864,221,2066,"rt: so mr rudd is now doing the pm's job too, with the premiers doing much of the rest, so what tf does morrison actually d…"
2021-07-11 23:09:30,RT @LetOregonLearn: I hope the @CDCgov and @CDCDirector see this. This is 100% due to them rushing to vaccinate kids who aren’t getting sic…,a_beyoutiful,2,1279,rt: i hope the and see this. this is% due to them rushing to vaccinate kids who aren’t getting sic…
2021-07-11 23:09:29,"RT @LAISLA1313: @bobby_paulk @ChuckKeller14 I haven't heard anything about actual plans for infrastructure, healthcare or voting rights.…",ChuckKeller14,2,6680,"rt: i haven't heard anything about actual plans for infrastructure, healthcare or voting rights.…"
2021-07-11 23:09:29,"Keep this in mind today. 
:-(
https://t.co/AMV1Eqzrtv

 #Euro2020Final",Oceanwide,0,1275,"keep this in mind today. 
:-(
https://t.co/amv1eqzrtv

"
2021-07-11 23:09:29,‘Inadequate’: Covid breaches on the rise in Australia’s hotel quarantine  https://t.co/EdTmfbSnZi,Asher_Wolf,3,74659,‘inadequate’: covid breaches on the rise in australia’s hotel quarantine 
2021-07-11 23:09:29,RT @hayrr: rashford was tired from carrying the government during covid,vixenkams,4205,5554,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:28,RT @hayrr: rashford was tired from carrying the government during covid,queenmxya,4205,1003,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:28,RT @ZaleskiLuke: Trump is easily the most dangerous and destructive force in America today. Unlike Covid there is no vaccine. The republica…,MaureenMannion2,4,2361,rt: trump is easily the most dangerous and destructive force in america today. unlike covid there is no vaccine. the republica…
2021-07-11 23:09:28,"RT @CMargaronis: Olivia was a young RN, BSN at a hospital in Louisiana. She started speaking about the dangers of Covid March 2020. She sad…",vinivinidogo,57,1504,"rt: olivia was a young rn, bsn at a hospital in louisiana. she started speaking about the dangers of covid march. she sad…"
2021-07-11 23:09:28,"RT @jessicashortall: This is the newly elected head of the Republican Party of Texas. 

In the month following this tweet, 25,000 Americans…",zivinilee,39,2332,"rt: this is the newly elected head of the republican party of texas. 

in the month following this tweet,,000 americans…"
2021-07-11 23:09:27,RT @brixbrat: this prolly the cure for COVID,Pinky_Balboa,16396,18175,rt: this prolly the cure for covid
2021-07-11 23:09:27,RT @IrvinJimSA: What is shocking about President Cyril out of Covid 19 adjusted level 4 speech is his failure to mention former President Z…,6LACKBALL,66,2499,rt: what is shocking about president cyril out of covid adjusted level speech is his failure to mention former president z…
2021-07-11 23:09:27,RT @hayrr: rashford was tired from carrying the government during covid,WKGrainger1,4205,1183,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:26,RT @DrEricDing: A new “signal” of new variant—Public health officials are investigating a new variant that could have emerged in the North-…,giuseppe1994na,358,5900,rt: a new “signal” of new variant—public health officials are investigating a new variant that could have emerged in the north-…
2021-07-11 23:09:26,"Doing this song this weekend kept my mind off the football, school leadership during Covid times, &amp; other trials and tribulations. Making music is a cracking hobby. Give Red On Green by Jewels Lane a listen on #SoundCloud https://t.co/E3VViMiT2E",duncanspalding,0,2444,"doing this song this weekend kept my mind off the football, school leadership during covid times,; other trials and tribulations. making music is a cracking hobby. give red on green by jewels lane a listen on"
2021-07-11 23:09:25,@AtomJones @HenningTveit @Awithonelison @alisonpalk @VeritasEver @The_Seeadler @DanPhDInOttawa at least get your facts straight then.  https://t.co/9OATMcdLx2,kevinault,1,2548,@atomjones at least get your facts straight then. 
2021-07-11 23:09:24,RT @timesunion: COVID-19 vaccines are available at EIGHT regional clinics in Albany County. Here is the schedule. https://t.co/Pctpws9cJI,CorinneMCH,7,1156,rt: covid-19 vaccines are available at eight regional clinics in albany county. here is the schedule.
2021-07-11 23:09:24,"RT @JohannaSaunders: These scenes, along with obscene naked man, and butt-flare fuckwit, just about sum up the state of Brexit, Covid, and…",stephanie_fbpe,563,7458,"rt: these scenes, along with obscene naked man, and butt-flare fuckwit, just about sum up the state of brexit, covid, and…"
2021-07-11 23:09:23,RT @Kendogdoll: Bad news. Quite a lot of Gas Pantai Timur delivery drivers were tested positive for COVID. They are the provider of oxygen…,tyhaasmida,473,1237,rt: bad news. quite a lot of gas pantai timur delivery drivers were tested positive for covid. they are the provider of oxygen…
2021-07-11 23:09:23,RT @brixbrat: this prolly the cure for COVID,edvanty,16396,1238,rt: this prolly the cure for covid
2021-07-11 23:09:22,"My chat with a delta variant survivor in the UK #Delta #COVID19nsw 

2GB - Stark warning on the effects of the COVID-19 Delta variant https://t.co/34pRUsaxga",RadioLukeGrant,0,4323,"my chat with a delta variant survivor in the uk 

2gb - stark warning on the effects of the covid-19 delta variant"
2021-07-11 23:09:22,"RT @MrJ0K3R: @StephenKing Humans achieving tourism space travel before solving hunger, homelessness, or even a cure for Covid... I see why…",_KennysPOV,74,1377,"rt: humans achieving tourism space travel before solving hunger, homelessness, or even a cure for covid... i see why…"
2021-07-11 23:09:21,"RT @doctor_oxford: The govt will try to persuade you that these waiting lists are caused by Covid.

But they're not, primarily. They are th…",NeoLawrencian,3226,1244,"rt: the govt will try to persuade you that these waiting lists are caused by covid.

but they're not, primarily. they are th…"
2021-07-11 23:09:21,Tokyo enters fourth COVID-19 state of emergency as Olympics loom https://t.co/cak2Q1eizU,jljzen,3,9292,tokyo enters fourth covid-19 state of emergency as olympics loom
2021-07-11 23:09:21,"RT @Camila_Cabello: Hey guys, there is a major crisis right now in Cuba and we need your help to spread awareness. Deaths from COVID are ri…",Shadowed_Gates,6753,1566,"rt: hey guys, there is a major crisis right now in cuba and we need your help to spread awareness. deaths from covid are ri…"
2021-07-11 23:09:21,"RT @ChimChi99490495: People from South Dagon township, Yangon, don't have option, but to break curfew risking their lives of getting shot b…",Corona_SSYT,1,2137,"rt: people from south dagon township, yangon, don't have option, but to break curfew risking their lives of getting shot b…"
2021-07-11 23:09:20,RT @juliahbanks: Victorians know that we would never have got to Covid Zero if it weren’t for ⁦@DanielAndrewsMP. And we ⁩would never have g…,JRWeaver55,216,10528,rt: victorians know that we would never have got to covid zero if it weren’t for ⁦@danielandrewsmp. and we ⁩would never have g…
2021-07-11 23:09:20,"We didn’t deserve to win. We sold our country out.Killed our elderly,and now wage a war of coercion on our kids. 

There are going to be a lot of pissed off people tomorrow. The effect? Being pissed off with this Covid BS.

Losing is exactly what we needed. 

@JamesDelingpole",FabulousMrsFox,2,1527,"we didn’t deserve to win. we sold our country out.killed our elderly,and now wage a war of coercion on our kids. 

there are going to be a lot of pissed off people tomorrow. the effect? being pissed off with this covid bs.

losing is exactly what we needed. 

@jamesdelingpole"
2021-07-11 23:09:19,"RT @CMargaronis: Olivia was a young RN, BSN at a hospital in Louisiana. She started speaking about the dangers of Covid March 2020. She sad…",sjs856,57,13757,"rt: olivia was a young rn, bsn at a hospital in louisiana. she started speaking about the dangers of covid march. she sad…"
2021-07-11 23:09:19,"RT @Me_llaman_jota: Did you know #17
#success #Science #BigData #Analytics #DataScience #AI #MachineLearning #IOTA #Apple #Python #DotNet #…",_dotnetbot_,14,2012,"rt: did you know
#success #…"
2021-07-11 23:09:19,"RT @TheRomanceBloke: Contagious Love, by Cassidy James @cassidy__james 

#BookReview 

The first romance novel I read set during the COVID…",TheRomanceBloke,2,10609,"rt: contagious love, by cassidy james 

#bookreview 

the first romance novel i read set during the covid…"
2021-07-11 23:09:19,"RT @VermaDaksha2000: Totally agree! And with covid 19 Pandemic, many drop outs from school... Hefty private school fees in cities, and in r…",sanjayb48922508,31,2261,"rt: totally agree! and with covid pandemic, many drop outs from school... hefty private school fees in cities, and in r…"
2021-07-11 23:09:19,y’all might as well start havin’ big Covid sections 🤷🏾‍♀️ . y’all all still outside catchin’ it anyway ..,psychedelicdomo,0,1199,y’all might as well start havin’ big covid sections 🤷🏾‍♀️ y’all all still outside catchin’ it anyway
2021-07-11 23:09:18,RT @WalesOnline: Face masks to be mandatory in Wales while 'coronavirus remains public health threat' says Welsh Government https://t.co/WU…,waco61,216,2002,rt: face masks to be mandatory in wales while 'coronavirus remains public health threat' says welsh government
2021-07-11 23:09:17,"RT @Trump_ton: *Breaking*

Scientists reveal new images of Covid-19 variants including the deadly #JohnsonVariant https://t.co/pPUzDZskle",Clarabo20727319,350,1011,"rt: *breaking*

scientists reveal new images of covid-19 variants including the deadly"
2021-07-11 23:09:17,"RT @baym: Really can't repeat this enough times:

Selective pressure does not cause mutations! It simply selects which pre-existing mutatio…",_nazeefatima,38,1744,"rt: really can't repeat this enough times:

selective pressure does not cause mutations! it simply selects which pre-existing mutatio…"
2021-07-11 23:09:16,"RT @IanMaher7: English Yobs running riot in the capital - proof if ever it were needed, that the ‘let’s all take personality responsibility…",LaGasparin,941,1161,"rt: english yobs running riot in the capital - proof if ever it were needed, that the ‘let’s all take personality responsibility…"
2021-07-11 23:09:16,"RT @meNabster: 99. Here is a new study in Turkey that will study the prophylaxis and treatment of Quercetin for Covid-19:
https://t.co/3ENs…",inabster,54,36080,"rt:. here is a new study in turkey that will study the prophylaxis and treatment of quercetin for covid-19:
https://t.co/3ens…"
2021-07-11 23:09:16,@nathaliejacoby1 Absolutely! I believe the scientists who have put in countless hours of work into COVID-19. Not some orange lunatic and his Qult of followers who probably haven’t even googled it.,ctfifer,4,1970,@nathaliejacoby1 absolutely! i believe the scientists who have put in countless hours of work into covid-19. not some orange lunatic and his qult of followers who probably haven’t even googled it.
2021-07-11 23:09:14,RT @hayrr: rashford was tired from carrying the government during covid,Fallooja,4205,2083,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:14,RT @RachelNotley: We convened a joint press conference today with the Calgary Hotel Association to call for relief for the tourism sector t…,BrianFreed1,10,19011,rt: we convened a joint press conference today with the calgary hotel association to call for relief for the tourism sector t…
2021-07-11 23:09:13,"RT @StephenJonesMP: Morrison takes credit after Rudd fixes up his Pfizer mess. Incredible story.

He’s always there for trophy night but ne…",SeanBradbery,578,11018,"rt: morrison takes credit after rudd fixes up his pfizer mess. incredible story.

he’s always there for trophy night but ne…"
2021-07-11 23:09:13,"RT @FurberA: Vaccines will help stop Covid spreading, but alone they are not enough https://t.co/ZJl9oq7DxA It's all about the cheese.",UWEHealthPsy,17,1742,"rt: vaccines will help stop covid spreading, but alone they are not enough it's all about the cheese."
2021-07-11 23:09:12,"RT @brfootball: Argentina's winners welcomed home, and Messi's wife was there after COVID-19 restrictions meant it was not possible to atte…",Lelehamdala1,1940,1012,"rt: argentina's winners welcomed home, and messi's wife was there after covid-19 restrictions meant it was not possible to atte…"
2021-07-11 23:09:12,"@DrKGregorevic @BernardKeane Granted. 
But it does dispel the idea that Covid is just some ordinary flu. There’s a mountain of people dismissing it’s seriousness and r suspicious of public health measures. This ad will help climb that mountain (trouble is it’s too early. Not enough vaccines available)",Debb_Richards,0,1218,"@drkgregorevic granted. 
but it does dispel the idea that covid is just some ordinary flu. there’s a mountain of people dismissing it’s seriousness and r suspicious of public health measures. this ad will help climb that mountaintrouble is it’s too early. not enough vaccines available)"
2021-07-11 23:09:12,"RT @fuzzychimpcom: Kamala was focused on photocopies of IDs instead of actual IDs because mail-in ballots are their game now.

They used CO…",BCinKW,6,3976,"rt: kamala was focused on photocopies of ids instead of actual ids because mail-in ballots are their game now.

they used co…"
2021-07-11 23:09:12,RT @WhyWherever: I'm a naval officer who's spent the last 15 years on active duty.  I'm now potentially facing forcible discharge if I won'…,ronnocm2,6936,1037,rt: i'm a naval officer who's spent the last years on active duty.  i'm now potentially facing forcible discharge if i won'…
2021-07-11 23:09:11,RT @hayrr: rashford was tired from carrying the government during covid,maitlandsniles,4205,4606,rt: rashford was tired from carrying the government during covid
2021-07-11 23:09:11,"RT @rolga77: @kbelle1213 None of my COVID-19 patients received the vaccine, they refused.",FeliciasArt,1,2636,"rt: none of my covid-19 patients received the vaccine, they refused."
2021-07-11 23:09:11,RT @Rogue_Martin: (R)Rep. Madison Cawthorn said President Joe Biden's call to offer COVID-19 vaccines door-to-door could lead to the govern…,RogueTeam1,7,1148,rt:r)rep. madison cawthorn said president joe biden's call to offer covid-19 vaccines door-to-door could lead to the govern…
2021-07-11 23:09:10,Gov. Kristi Noem Brags About Infecting The Great Plains And Midwest With COVID https://t.co/gdCuHBFj05 via @politicususa,grwaltonsr,1,4591,gov. kristi noem brags about infecting the great plains and midwest with covid via
2021-07-11 23:09:09,RT @JulianAndrew63: Professor Bill Bowtell AO on being asked on #ABC #NewsBreakfast what Gladys Berejiklian should do in response to the wo…,KeithSutho_OAM,103,3544,rt: professor bill bowtell ao on being asked on what gladys berejiklian should do in response to the wo…
2021-07-11 23:09:09,"National Security Council (NSC) has halted the operations of 63 factories, business premises and construction sites for violating Covid-19 regulations.

 https://t.co/NSOwCYAaYa",Yahoo_MY,0,86452,"national security councilnsc) has halted the operations of factories, business premises and construction sites for violating covid-19 regulations.

"
2021-07-11 23:09:09,RT @mattnewts: The last 18 months with covid have been awful my mental health has been at an all time low this England side the last few we…,donbroclo,2,1078,rt: the last months with covid have been awful my mental health has been at an all time low this england side the last few we…
2021-07-11 23:09:09,RT @hateGOP: Rep. Adam Kinzinger (R-Ill.) said that he wants House GOP Leader Kevin McCarthy (R-Calif.) and other leaders within the party…,Baraness,3,2859,rt: rep. adam kinzingerr-ill.) said that he wants house gop leader kevin mccarthyr-calif.) and other leaders within the party…
2021-07-11 23:09:08,"RT @ChristopherHahn: The person most responsible for 600,000 Americans lost to COVID is the keynote speaker at CPAC.  

If you’re desperate…",cindyatbobwhite,312,3516,"rt: the person most responsible for,000 americans lost to covid is the keynote speaker at cpac.  

if you’re desperate…"
2021-07-11 23:09:08,"RT @TheRoyGreenShow: Caller yesterday told us he is double-vaxxed, had negative Covid test but was still fined $5,000 entering Canada by la…",Eaglestream1,85,1529,"rt: caller yesterday told us he is double-vaxxed, had negative covid test but was still fined5,000 entering canada by la…"
2021-07-11 23:09:08,"RT @promiscutie: ""when the national team plays, domestic violence in England increases by 26 per cent. If England loses, the figure is even…",lightisaning,69,1067,"rt:when the national team plays, domestic violence in england increases by per cent. if england loses, the figure is even…"
2021-07-11 23:09:07,RT @antoniogm: Spontaneous protests have erupted in Cuba following the government’s botched handling of COVID and decades of repression and…,HappyWarriorP,41,8774,rt: spontaneous protests have erupted in cuba following the government’s botched handling of covid and decades of repression and…
