State,Date,Confirmed,Recovered,Deceased,Tested
SK,2021-02-21,6132,5848,135,77760
SK,2021-02-22,6132,5851,135,77760
SK,2021-02-23,6132,5853,135,77760
SK,2021-02-24,6132,5853,135,78135
SK,2021-02-25,6133,5858,135,78309
SK,2021-02-26,6135,5858,135,78485
SK,2021-02-27,6137,5861,135,78485
SK,2021-02-28,6145,5867,135,78771
SK,2021-03-01,6145,5868,135,78786
SK,2021-03-02,6147,5878,135,78883
SK,2021-03-03,6150,5889,135,79092
SK,2021-03-04,6154,5890,135,79197
SK,2021-03-05,6157,5890,135,79348
SK,2021-03-06,6167,5891,135,79348
SK,2021-03-07,6174,5892,135,79724
SK,2021-03-08,6174,5892,135,79739
SK,2021-03-09,6175,5893,135,79895
SK,2021-03-10,6178,5897,135,80088
SK,2021-03-11,6179,5897,135,80088
SK,2021-03-12,6183,5897,135,80379
SK,2021-03-13,6184,5905,135,80532
SK,2021-03-14,6184,5906,135,80684
SK,2021-03-15,6184,5911,135,80684
SK,2021-03-16,6191,5915,135,80939
SK,2021-03-17,6194,5916,135,81072
SK,2021-03-18,6196,5916,135,81229
SK,2021-03-19,6199,5918,135,81376
SK,2021-03-20,6204,5919,135,81576
SK,2021-03-21,6206,5920,135,81749
SK,2021-03-22,6206,5925,135,81777
SK,2021-03-23,6208,5934,135,81777
SK,2021-03-24,6210,5935,135,82162
SK,2021-03-25,6212,5940,135,82286
SK,2021-03-26,6215,5942,135,82475
SK,2021-03-27,6226,5944,135,82475
SK,2021-03-28,6227,5951,135,82729
SK,2021-03-29,6227,5952,135,82757
SK,2021-03-30,6233,5953,135,82848
SK,2021-03-31,6235,5956,135,83021
SK,2021-04-01,6241,5962,135,83021
SK,2021-04-02,6245,5965,135,83021
SK,2021-04-03,6251,5967,135,83701
SK,2021-04-04,6257,5970,135,83701
SK,2021-04-05,6263,5970,136,83701
SK,2021-04-06,6286,5977,136,83701
SK,2021-04-07,6317,5978,136,83701
SK,2021-04-08,6323,5980,136,83701
SK,2021-04-09,6329,5980,136,83701
SK,2021-04-10,6351,5982,136,83701
SK,2021-04-11,6405,5983,136,83701
SK,2021-04-12,6410,5985,136,83701
SK,2021-04-13,6435,5990,136,83701
SK,2021-04-14,6456,5990,136,83701
SK,2021-04-15,6497,5995,136,83701
SK,2021-04-16,6519,6005,136,83701
SK,2021-04-17,6591,6009,136,83701
SK,2021-04-18,6696,6014,136,83701
SK,2021-04-19,6705,6017,136,83701
SK,2021-04-20,6796,6021,136,83701
SK,2021-04-21,6846,6023,136,83701
SK,2021-04-22,6970,6041,137,83701
SK,2021-04-23,7037,6055,137,83701
SK,2021-04-24,7158,6069,137,83701
SK,2021-04-25,7306,6073,138,83701
SK,2021-04-26,7329,6093,140,83701
SK,2021-04-27,7426,6133,142,91591
SK,2021-04-28,7577,6154,143,92106
SK,2021-04-29,7747,6176,146,92840
SK,2021-04-30,7952,6195,147,93658
SK,2021-05-01,8211,6236,148,94455
SK,2021-05-02,8441,6304,149,95254
SK,2021-05-03,8468,6404,150,95365
SK,2021-05-04,8698,6426,151,96164
SK,2021-05-05,8919,6515,155,96965
SK,2021-05-06,9183,6565,158,97863
SK,2021-05-07,9451,6688,160,98670
SK,2021-05-08,9651,6753,165,99352
SK,2021-05-09,9878,6869,167,100160
SK,2021-05-10,9924,7008,169,100295
SK,2021-05-11,10165,7042,177,101002
SK,2021-05-12,10392,7135,183,101732
SK,2021-05-13,10623,7277,192,102413
SK,2021-05-14,10855,7446,198,103161
SK,2021-05-15,11070,7647,203,104009
SK,2021-05-16,11410,7899,205,104955
SK,2021-05-17,11480,8123,210,105145
SK,2021-05-18,11689,8217,212,105725
SK,2021-05-19,11955,8439,214,106563
SK,2021-05-20,12204,8655,217,107239
SK,2021-05-21,12521,8916,220,108170
SK,2021-05-22,12808,9183,221,109173
SK,2021-05-23,13132,9381,224,110183
SK,2021-05-24,13233,9605,232,110589
SK,2021-05-25,13511,9692,237,111529
SK,2021-05-26,13806,9934,239,112724
SK,2021-05-27,14214,10158,240,114219
SK,2021-05-28,14634,10385,243,115641
SK,2021-05-29,14907,10616,247,117336
SK,2021-05-30,15171,10746,250,118543
SK,2021-05-31,15317,10829,253,119475
SK,2021-06-01,15626,11163,257,122147
SK,2021-06-02,15876,11299,260,124912
SK,2021-06-03,16165,11504,263,126629
SK,2021-06-04,16518,11766,266,130615
SK,2021-06-05,16771,12049,268,133270
SK,2021-06-06,17111,12296,273,135818
SK,2021-06-07,17170,12680,273,136524
SK,2021-06-08,17425,12894,275,139550
SK,2021-06-09,17656,13265,276,141685
SK,2021-06-10,17943,13378,279,143955
SK,2021-06-11,18090,13655,281,145354
SK,2021-06-12,18257,13947,281,146755
SK,2021-06-13,18414,14334,281,148067
SK,2021-06-14,18450,14615,281,148380
SK,2021-06-15,18659,14887,284,150023
SK,2021-06-16,18806,15307,285,151119
SK,2021-06-17,18896,15452,287,153076
SK,2021-06-18,19058,15618,290,154487
SK,2021-06-19,19209,15917,291,155948
SK,2021-06-20,19296,16056,293,156526
SK,2021-06-21,19321,16329,293,156698
SK,2021-06-22,19458,16481,296,157542
SK,2021-06-23,19589,16652,296,158201
SK,2021-06-24,19681,16850,298,158853
SK,2021-06-25,19811,17005,299,159540
SK,2021-06-26,19941,17218,301,160938
SK,2021-06-27,20111,17421,301,161755
SK,2021-06-28,20182,17599,304,162209
SK,2021-06-29,20324,17702,305,162824
SK,2021-06-30,20544,17962,307,163725
SK,2021-07-01,20666,17998,308,164498
SK,2021-07-02,20777,18154,308,165117
SK,2021-07-03,20955,18336,308,166083
SK,2021-07-04,21131,18469,308,167450
SK,2021-07-05,21226,18793,309,167821
SK,2021-07-06,21403,18944,309,168667
SK,2021-07-07,21573,19031,311,169660
SK,2021-07-08,21795,19082,312,170736
SK,2021-07-09,21965,19219,312,171723
SK,2021-07-10,22163,19348,313,172750
SK,2021-07-11,22307,19467,315,173503
SK,2021-07-12,22397,19597,317,173835
SK,2021-07-13,22623,19767,317,174631
SK,2021-07-14,22792,19937,317,175558
SK,2021-07-15,22929,20029,318,176218
SK,2021-07-16,23080,20181,319,177073
SK,2021-07-17,23237,20400,321,178087
SK,2021-07-18,23392,20498,324,179018
SK,2021-07-19,23649,20634,324,180353
SK,2021-07-20,23796,20745,325,181045
SK,2021-07-21,24047,20841,326,182310
SK,2021-07-22,24341,21030,328,183968
SK,2021-07-23,24598,21209,329,185904
TG,2020-03-02,1,,,
TG,2020-03-03,1,,,
TG,2020-03-04,1,,,
TG,2020-03-05,1,,,
TG,2020-03-06,1,,,
TG,2020-03-07,1,,,
TG,2020-03-08,1,,,
TG,2020-03-09,1,,,
TG,2020-03-10,1,,,
TG,2020-03-11,1,,,
TG,2020-03-12,1,,,
TG,2020-03-13,1,,,
TG,2020-03-14,2,,,
TG,2020-03-15,3,,,
TG,2020-03-16,4,,,
TG,2020-03-17,5,,,
TG,2020-03-18,13,,,
TG,2020-03-19,16,,,
TG,2020-03-20,19,,,
TG,2020-03-21,21,,,
TG,2020-03-22,27,,,
TG,2020-03-23,33,,,
TG,2020-03-24,39,,,
TG,2020-03-25,41,,,
TG,2020-03-26,45,,,
TG,2020-03-27,59,,,
TG,2020-03-28,67,,,
TG,2020-03-29,70,1,1,
TG,2020-03-30,77,14,6,
TG,2020-03-31,97,14,6,
TG,2020-04-01,127,14,9,
TG,2020-04-02,154,17,9,
TG,2020-04-03,229,32,11,
TG,2020-04-04,272,33,11,
TG,2020-04-05,334,33,11,
TG,2020-04-06,364,45,11,
TG,2020-04-07,404,45,11,
TG,2020-04-08,453,45,11,
TG,2020-04-09,471,45,12,
TG,2020-04-10,487,45,12,
TG,2020-04-11,503,96,14,
TG,2020-04-12,531,103,16,
TG,2020-04-13,592,103,17,
TG,2020-04-14,644,110,18,
TG,2020-04-15,650,118,18,
TG,2020-04-16,700,186,18,
TG,2020-04-17,766,186,18,
TG,2020-04-18,809,186,18,
TG,2020-04-19,858,186,21,14962
TG,2020-04-20,872,186,23,14962
TG,2020-04-21,928,194,23,14962
TG,2020-04-22,943,194,24,14962
TG,2020-04-23,970,252,25,14962
TG,2020-04-24,983,291,25,14962
TG,2020-04-25,990,307,25,14962
TG,2020-04-26,1001,316,25,14962
TG,2020-04-27,1003,332,25,14962
TG,2020-04-28,1009,374,25,19063
TG,2020-04-29,1016,409,25,19278
TG,2020-04-30,1038,442,28,19278
TG,2020-05-01,1044,464,28,19278
TG,2020-05-02,1061,499,29,19278
TG,2020-05-03,1082,545,29,19278
TG,2020-05-04,1085,585,29,19278
TG,2020-05-05,1096,628,29,19278
TG,2020-05-06,1107,648,29,19278
TG,2020-05-07,1122,693,29,19278
TG,2020-05-08,1132,727,29,19278
TG,2020-05-09,1163,751,30,19278
TG,2020-05-10,1196,751,30,19278
TG,2020-05-11,1275,801,30,19278
TG,2020-05-12,1326,822,32,19278
TG,2020-05-13,1367,939,34,19278
TG,2020-05-14,1414,952,34,19278
TG,2020-05-15,1454,959,34,19278
TG,2020-05-16,1509,971,34,23388
TG,2020-05-17,1551,992,34,23388
TG,2020-05-18,1592,1002,34,23388
TG,2020-05-19,1634,1011,38,23388
TG,2020-05-20,1661,1013,40,23388
TG,2020-05-21,1699,1036,45,23388
TG,2020-05-22,1761,1043,48,23388
TG,2020-05-23,1813,1068,49,23388
TG,2020-05-24,1854,1092,53,23388
TG,2020-05-25,1920,1164,56,23388
TG,2020-05-26,2032,1284,57,23388
TG,2020-05-27,2139,1321,63,23388
TG,2020-05-28,2256,1345,67,23388
TG,2020-05-29,2425,1381,71,23388
TG,2020-05-30,2499,1412,77,23388
TG,2020-05-31,2698,1428,82,23388
TG,2020-06-01,2792,1491,88,23388
TG,2020-06-02,2891,1526,92,23388
TG,2020-06-03,3020,1556,99,23388
TG,2020-06-04,3147,1587,105,23388
TG,2020-06-05,3290,1627,113,23388
TG,2020-06-06,3496,1710,123,23388
TG,2020-06-07,3650,1742,137,23388
TG,2020-06-08,3742,1742,142,23388
TG,2020-06-09,3920,1742,148,23388
TG,2020-06-10,4111,1817,156,23388
TG,2020-06-11,4320,1993,165,23388
TG,2020-06-12,4484,2278,174,23388
TG,2020-06-13,4737,2352,182,23388
TG,2020-06-14,4974,2377,185,23388
TG,2020-06-15,5193,2766,187,23388
TG,2020-06-16,5406,3027,191,44431
TG,2020-06-17,5675,3071,192,45911
TG,2020-06-18,6027,3301,195,45911
TG,2020-06-19,6526,3352,198,50569
TG,2020-06-20,7072,3506,203,53757
TG,2020-06-21,7802,3731,210,57054
TG,2020-06-22,8674,4005,217,60243
TG,2020-06-23,9553,4224,220,63249
TG,2020-06-24,10444,4361,225,67318
TG,2020-06-25,11364,4688,230,70934
TG,2020-06-26,12349,4766,237,75308
TG,2020-06-27,13436,4928,243,79231
TG,2020-06-28,14419,5172,247,82458
TG,2020-06-29,15394,5582,253,85106
TG,2020-06-30,16339,7294,260,88563
TG,2020-07-01,17357,8082,267,92797
TG,2020-07-02,18570,9069,275,98153
TG,2020-07-03,20462,10195,283,104118
TG,2020-07-04,22312,11537,288,110545
TG,2020-07-05,23902,12703,295,115835
TG,2020-07-06,25733,14781,306,122218
TG,2020-07-07,27612,16287,313,128438
TG,2020-07-08,29536,17279,324,134801
TG,2020-07-09,30946,18192,331,140755
TG,2020-07-10,32224,19205,339,151109
TG,2020-07-11,33402,20919,348,162171
TG,2020-07-12,34671,22482,356,170324
TG,2020-07-13,36221,23679,365,181849
TG,2020-07-14,37745,24840,375,195024
TG,2020-07-15,39342,25999,386,208666
TG,2020-07-16,41018,27295,396,222693
TG,2020-07-17,42496,28705,403,237817
TG,2020-07-18,43780,30607,409,252700
TG,2020-07-19,45076,32438,415,265219
TG,2020-07-20,46274,34323,422,276222
TG,2020-07-21,47704,36385,429,293077
TG,2020-07-22,49259,37666,438,308959
TG,2020-07-23,50826,39327,447,322326
TG,2020-07-24,52466,40334,455,337771
TG,2020-07-25,54059,41332,463,353425
TG,2020-07-26,54059,41332,463,353425
TG,2020-07-27,55532,42106,471,363242
TG,2020-07-28,57142,42909,480,379081
TG,2020-07-29,58906,43751,492,397939
TG,2020-07-30,60717,44572,505,416202
TG,2020-07-31,62703,45388,519,437582
TG,2020-08-01,64786,46502,530,458593
TG,2020-08-02,66677,47590,540,477795
TG,2020-08-03,67660,48609,551,487238
TG,2020-08-04,68946,49675,563,501025
TG,2020-08-05,70958,50814,576,522143
TG,2020-08-06,73050,52103,589,543489
TG,2020-08-07,75257,53239,601,566984
TG,2020-08-08,77513,54330,615,590306
TG,2020-08-09,79495,55999,627,613231
TG,2020-08-10,80751,57586,637,624840
TG,2020-08-11,82647,59374,645,642875
TG,2020-08-12,84544,61294,654,665847
TG,2020-08-13,86475,63074,665,689150
TG,2020-08-14,88396,64284,674,711196
TG,2020-08-15,90259,66196,684,732435
TG,2020-08-16,91361,68126,693,744555
TG,2020-08-17,92255,70132,703,753349
TG,2020-08-18,93937,72202,711,772928
TG,2020-08-19,95700,73991,719,797470
TG,2020-08-20,97424,75186,729,821311
TG,2020-08-21,99391,76967,737,848078
TG,2020-08-22,101865,78735,744,891173
TG,2020-08-23,104249,80586,755,931839
TG,2020-08-24,106091,82411,761,968121
TG,2020-08-25,108670,84163,770,1021054
TG,2020-08-26,111688,85223,780,1082094
TG,2020-08-27,114483,86095,788,1142480
TG,2020-08-28,117415,87675,799,1204343
TG,2020-08-29,120166,89350,808,1266643
TG,2020-08-30,123090,90988,818,1327791
TG,2020-08-31,124963,92837,827,1365582
TG,2020-09-01,127697,95162,836,1423846
TG,2020-09-02,130589,97402,846,1483267
TG,2020-09-03,133406,100013,856,1542978
TG,2020-09-04,135884,102024,866,1605521
TG,2020-09-05,138395,104603,877,1667653
TG,2020-09-06,140969,107530,886,1730389
TG,2020-09-07,142771,110241,895,1766982
TG,2020-09-08,145163,112587,906,1827905
TG,2020-09-09,147642,115072,916,1890554
TG,2020-09-10,150176,117143,927,1953571
TG,2020-09-11,152602,119467,940,2016461
TG,2020-09-12,154880,121925,950,2078695
TG,2020-09-13,157096,124528,961,2134912
TG,2020-09-14,158513,127007,974,2169339
TG,2020-09-15,160571,129187,984,2220586
TG,2020-09-16,162844,131447,996,2276222
TG,2020-09-17,165003,133555,1005,2329316
TG,2020-09-18,167046,135357,1016,2379950
TG,2020-09-19,169169,137508,1025,2434409
TG,2020-09-20,171306,139700,1033,2488220
TG,2020-09-21,172608,141930,1042,2519315
TG,2020-09-22,174774,144073,1052,2573005
TG,2020-09-23,177070,146135,1062,2628897
TG,2020-09-24,179246,148139,1070,2684215
TG,2020-09-25,181627,150160,1080,2741836
TG,2020-09-26,183866,152441,1091,2800761
TG,2020-09-27,185833,154499,1100,2850869
TG,2020-09-28,187211,156431,1107,2886334
TG,2020-09-29,189283,158690,1116,2940642
TG,2020-09-30,191386,160933,1127,2996001
TG,2020-10-01,193600,163407,1135,3050444
TG,2020-10-02,195609,165844,1145,3104542
TG,2020-10-03,197327,167846,1153,3153626
TG,2020-10-04,199276,170212,1163,3205249
TG,2020-10-05,200611,172388,1171,3241597
TG,2020-10-06,202594,174769,1181,3292195
TG,2020-10-07,204748,177008,1189,3346472
TG,2020-10-08,206644,179075,1201,3396839
TG,2020-10-09,208535,180953,1208,3449925
TG,2020-10-10,210346,183025,1217,3500394
TG,2020-10-11,212063,185128,1222,3547051
TG,2020-10-12,213084,187342,1228,3577261
TG,2020-10-13,214792,189351,1233,3624096
TG,2020-10-14,216238,191269,1241,3664152
TG,2020-10-15,217670,193218,1249,3703047
TG,2020-10-16,219224,194653,1256,3746963
TG,2020-10-17,220675,196636,1265,3789460
TG,2020-10-18,222111,198790,1271,3830503
TG,2020-10-19,223059,200686,1275,3856530
TG,2020-10-20,224545,202577,1282,3898829
TG,2020-10-21,226124,204388,1287,3940304
TG,2020-10-22,227580,206105,1292,3978869
TG,2020-10-23,229001,207326,1298,4017353
TG,2020-10-24,230274,209034,1303,4052633
TG,2020-10-25,231252,210480,1307,4079688
TG,2020-10-26,231834,211912,1311,4094417
TG,2020-10-27,232671,213466,1315,4115516
TG,2020-10-28,234152,214917,1319,4155597
TG,2020-10-29,235656,216353,1324,4196958
TG,2020-10-30,237187,217401,1330,4240748
TG,2020-10-31,238632,218887,1336,4281991
TG,2020-11-01,240048,220466,1341,4323666
TG,2020-11-02,240970,221922,1348,4349309
TG,2020-11-03,242506,223413,1351,4394330
TG,2020-11-04,244143,224686,1357,4439856
TG,2020-11-05,245682,225664,1362,4484183
TG,2020-11-06,247284,226646,1366,4531153
TG,2020-11-07,248891,227583,1372,4575797
TG,2020-11-08,250331,229064,1377,4618470
TG,2020-11-09,251188,230568,1381,4642276
TG,2020-11-10,252455,232399,1385,4684766
TG,2020-11-11,253651,234234,1390,4729401
TG,2020-11-12,254666,235950,1393,4770004
TG,2020-11-13,255663,237172,1397,4812167
TG,2020-11-14,256713,238908,1401,4853169
TG,2020-11-15,257374,240545,1404,4874433
TG,2020-11-16,257876,242084,1407,4891729
TG,2020-11-17,258828,243686,1410,4929974
TG,2020-11-18,259776,245293,1415,4972407
TG,2020-11-19,260834,246733,1419,5011164
TG,2020-11-20,261728,247790,1423,5050612
TG,2020-11-21,262653,249157,1426,5092689
TG,2020-11-22,263526,250453,1430,5134335
TG,2020-11-23,264128,251468,1433,5158474
TG,2020-11-24,265049,252565,1437,5201214
TG,2020-11-25,266042,253715,1441,5248807
TG,2020-11-26,266904,254676,1444,5289908
TG,2020-11-27,267665,255378,1448,5332150
TG,2020-11-28,268418,256330,1451,5374141
TG,2020-11-29,269223,257278,1455,5420421
TG,2020-11-30,269816,258336,1458,5453461
TG,2020-12-01,270318,259230,1461,5500058
TG,2020-12-02,270883,260155,1462,5551620
TG,2020-12-03,271492,261028,1465,5605306
TG,2020-12-04,272123,261830,1467,5662711
TG,2020-12-05,272719,262751,1470,5722182
TG,2020-12-06,273341,263744,1472,5779490
TG,2020-12-07,273858,264606,1474,5812588
TG,2020-12-08,274540,265367,1477,5868233
TG,2020-12-09,275261,266120,1480,5919635
TG,2020-12-10,275904,266925,1482,5973031
TG,2020-12-11,276516,267427,1485,6029209
TG,2020-12-12,277151,267992,1489,6029209
TG,2020-12-13,277724,268601,1493,6128703
TG,2020-12-14,278108,269232,1496,6157683
TG,2020-12-15,278599,269828,1499,6205688
TG,2020-12-16,279135,270450,1502,6257745
TG,2020-12-17,279644,270967,1505,6306397
TG,2020-12-18,280195,271649,1506,6354388
TG,2020-12-19,280822,272370,1510,6401082
TG,2020-12-20,281414,273013,1513,6443052
TG,2020-12-21,281730,273625,1515,6475766
TG,2020-12-22,282347,274260,1518,6520993
TG,2020-12-23,282982,274833,1522,6566602
TG,2020-12-24,283556,275217,1524,6611118
TG,2020-12-25,284074,275708,1527,6655987
TG,2020-12-26,284391,276244,1529,6686363
TG,2020-12-27,284863,276753,1531,6723710
TG,2020-12-28,285068,277304,1533,6750954
TG,2020-12-29,285465,277931,1535,6793691
TG,2020-12-30,285939,278523,1538,6839281
TG,2020-12-31,286354,278839,1541,6882694
TG,2021-01-01,286815,279456,1544,6924707
TG,2021-01-02,287108,279991,1546,6951297
TG,2021-01-03,287502,280565,1549,6991487
TG,2021-01-04,287740,281083,1551,7018564
TG,2021-01-05,287993,281400,1554,7061049
TG,2021-01-06,288410,281872,1556,7104367
TG,2021-01-07,288789,282177,1559,7145613
TG,2021-01-08,289135,282574,1561,7184598
TG,2021-01-09,289433,283048,1563,7215785
TG,2021-01-10,289784,283463,1565,7253236
TG,2021-01-11,290008,283924,1566,7278021
TG,2021-01-12,290309,284217,1568,7312452
TG,2021-01-13,290640,284611,1571,7350644
TG,2021-01-14,290916,284849,1572,7379538
TG,2021-01-15,291118,285102,1574,7399436
TG,2021-01-16,291367,285519,1575,7428389
TG,2021-01-17,291666,285898,1577,7461687
TG,2021-01-18,291872,286244,1579,7483580
TG,2021-01-19,292128,286542,1581,7515066
TG,2021-01-20,292395,286893,1583,7542537
TG,2021-01-21,292621,287117,1584,7574184
TG,2021-01-22,292835,287468,1586,7602975
TG,2021-01-23,293056,287899,1588,7632980
TG,2021-01-24,293253,288275,1589,7662540
TG,2021-01-25,293401,288577,1590,7682361
TG,2021-01-26,293590,288926,1592,7711810
TG,2021-01-27,293737,289325,1593,7728296
TG,2021-01-28,293923,289631,1594,7759415
TG,2021-01-29,294120,289987,1596,7790901
TG,2021-01-30,294306,290354,1598,7823989
TG,2021-01-31,294469,290630,1599,7861361
TG,2021-02-01,294587,290894,1601,7879047
TG,2021-02-02,294739,291115,1602,7915105
TG,2021-02-03,294924,291312,1604,7955308
TG,2021-02-04,295101,291510,1606,7996651
TG,2021-02-05,295270,291699,1607,8034038
TG,2021-02-06,295431,291846,1608,8069459
TG,2021-02-07,295581,292032,1610,8104264
TG,2021-02-08,295682,292229,1611,8122516
TG,2021-02-09,295831,292415,1612,8154347
TG,2021-02-10,295988,292578,1613,8184013
TG,2021-02-11,296134,292696,1613,8213768
TG,2021-02-12,296277,292848,1614,8242105
TG,2021-02-13,296428,293033,1614,8269364
TG,2021-02-14,296574,293210,1616,8295638
TG,2021-02-15,296673,293379,1618,8311404
TG,2021-02-16,296802,293540,1619,8336255
TG,2021-02-17,296950,293690,1620,8360950
TG,2021-02-18,297113,293791,1622,8385870
TG,2021-02-19,297278,293940,1623,8409631
TG,2021-02-20,297435,294097,1623,8433333
TG,2021-02-21,297598,294243,1624,8456940
TG,2021-02-22,297712,294386,1625,8471684
TG,2021-02-23,297712,294386,1625,8471684
TG,2021-02-24,298057,294683,1629,8471684
TG,2021-02-25,298264,294782,1630,8471684
TG,2021-02-26,298453,294911,1632,8618845
TG,2021-02-27,298631,295059,1633,8659666
TG,2021-02-28,298807,295222,1634,8700651
TG,2021-03-01,298923,295387,1634,8721026
TG,2021-03-02,299086,295544,1635,8761207
TG,2021-03-03,299254,295707,1635,8801651
TG,2021-03-04,299406,295821,1637,8842852
TG,2021-03-05,299572,295970,1639,8883295
TG,2021-03-06,299742,296166,1640,8924007
TG,2021-03-07,299900,296373,1641,8964623
TG,2021-03-08,300011,296562,1642,8984552
TG,2021-03-09,300153,296740,1644,9016741
TG,2021-03-10,300342,296916,1646,9055741
TG,2021-03-11,300536,297032,1649,9093645
TG,2021-03-12,300717,297195,1650,9114985
TG,2021-03-13,300933,297363,1652,9149467
TG,2021-03-14,301161,297515,1653,9200465
TG,2021-03-15,301318,297681,1654,9238982
TG,2021-03-16,301522,297851,1656,9299245
TG,2021-03-17,301769,298009,1659,9359772
TG,2021-03-18,302047,298120,1662,9419677
TG,2021-03-19,302360,298262,1664,9482649
TG,2021-03-20,302724,298451,1666,9548685
TG,2021-03-21,303118,298645,1669,9613583
TG,2021-03-22,303455,298826,1671,9650662
TG,2021-03-23,303867,299042,1674,9718833
TG,2021-03-24,304298,299270,1676,9789113
TG,2021-03-25,304791,299427,1680,9845577
TG,2021-03-26,305309,299631,1683,9903125
TG,2021-03-27,305804,299878,1685,9961154
TG,2021-03-28,306339,300156,1688,10019096
TG,2021-03-29,306742,300469,1690,10053026
TG,2021-03-30,307205,300833,1694,10095487
TG,2021-03-31,307889,301227,1697,10151609
TG,2021-04-01,308776,301564,1701,10210906
TG,2021-04-02,309741,301876,1706,10270249
TG,2021-04-03,310819,302207,1712,10329954
TG,2021-04-04,312140,302500,1717,10392927
TG,2021-04-05,313237,302768,1723,10435997
TG,2021-04-06,314735,303013,1729,10498347
TG,2021-04-07,316649,303298,1734,10572621
TG,2021-04-08,318704,303601,1741,10659953
TG,2021-04-09,321182,303964,1746,10761939
TG,2021-04-10,324091,304548,1752,10873665
TG,2021-04-11,327278,305335,1759,10988976
TG,2021-04-12,329529,305900,1765,11068003
TG,2021-04-13,332581,306678,1772,11181010
TG,2021-04-14,334738,307499,1780,11253374
TG,2021-04-15,338045,308396,1788,11360001
TG,2021-04-16,341885,309594,1797,11481881
TG,2021-04-17,346331,311008,1809,11608116
TG,2021-04-18,351424,312563,1824,11737753
TG,2021-04-19,355433,314441,1838,11820842
TG,2021-04-20,361359,316650,1856,11942985
TG,2021-04-21,367901,319537,1876,12073090
TG,2021-04-22,373468,321788,1899,12175425
TG,2021-04-23,379674,324840,1928,12281027
TG,2021-04-24,387106,326997,1961,12384797
TG,2021-04-25,395232,330304,1999,12493399
TG,2021-04-26,401783,334144,2042,12566674
TG,2021-04-27,411905,340590,2094,12666312
TG,2021-04-28,419966,345683,2150,12748582
TG,2021-04-29,427960,349692,2208,12828763
TG,2021-04-30,435606,355618,2261,12905854
TG,2021-05-01,443360,362160,2312,12983784
TG,2021-05-02,450790,367727,2368,13060114
TG,2021-05-03,456485,373933,2417,13118856
TG,2021-05-04,463361,381365,2476,13189817
TG,2021-05-05,469722,389491,2527,13267252
TG,2021-05-06,475748,396042,2579,13347076
TG,2021-05-07,487199,413225,2666,13488498
TG,2021-05-08,492385,421219,2704,13557646
TG,2021-05-09,497361,428865,2739,13613004
TG,2021-05-10,502187,436619,2771,13678927
TG,2021-05-11,506988,444049,2803,13754216
TG,2021-05-12,511711,449744,2834,13823741
TG,2021-05-13,516404,456620,2867,13894962
TG,2021-05-14,520709,462981,2896,13952378
TG,2021-05-15,525007,469007,2928,14016740
TG,2021-05-16,528823,474899,2955,14061725
TG,2021-05-17,532784,480458,2985,14124316
TG,2021-05-18,536766,485644,3012,14195932
TG,2021-05-19,540603,490620,3037,14267002
TG,2021-05-20,544263,495446,3060,14336254
TG,2021-05-21,547727,500247,3085,14402251
TG,2021-05-22,551035,504970,3106,14465371
TG,2021-05-23,553277,509663,3125,14507897
TG,2021-05-24,556320,513968,3146,14567606
TG,2021-05-25,560141,518266,3169,14648809
TG,2021-05-26,563903,522082,3189,14739857
TG,2021-05-27,567517,526043,3207,14830083
TG,2021-05-28,571044,530025,3226,14927319
TG,2021-05-29,574026,533862,3247,15027996
TG,2021-05-30,575827,537522,3263,15089049
TG,2021-05-31,578351,540986,3281,15176159
TG,2021-06-01,580844,544294,3296,15270348
TG,2021-06-02,583228,546536,3313,15379044
TG,2021-06-03,585489,549579,3331,15489213
TG,2021-06-04,587664,553400,3346,15625309
TG,2021-06-05,589734,557162,3364,15763491
TG,2021-06-06,591170,560776,3378,15861242
TG,2021-06-07,593103,564303,3394,15994238
TG,2021-06-08,595000,567285,3409,16127372
TG,2021-06-09,596813,569086,3426,16257268
TG,2021-06-10,598611,571610,3440,16387698
TG,2021-06-11,600318,574103,3456,16511764
TG,2021-06-12,602089,576487,3469,16632289
TG,2021-06-13,603369,578748,3484,16723910
TG,2021-06-14,604880,580923,3496,16834591
TG,2021-06-15,606436,582993,3510,16954634
TG,2021-06-16,607925,584429,3521,17070886
TG,2021-06-17,609417,586362,3534,17190350
TG,2021-06-18,610834,588259,3546,17314780
TG,2021-06-19,612196,590072,3556,17437785
TG,2021-06-20,613202,591870,3567,17525639
TG,2021-06-21,614399,593577,3576,17645176
TG,2021-06-22,615574,595348,3586,17770083
TG,2021-06-23,616688,596628,3598,17888192
TG,2021-06-24,617776,598139,3607,18007658
TG,2021-06-25,618837,599695,3618,18128055
TG,2021-06-26,619865,601184,3627,18246482
TG,2021-06-27,620613,602676,3635,18327887
TG,2021-06-28,621606,604093,3644,18440869
TG,2021-06-29,622593,605455,3651,18562105
TG,2021-06-30,623510,606461,3661,18671907
TG,2021-07-01,624379,607658,3669,18777030
TG,2021-07-02,625237,608833,3678,18885647
TG,2021-07-03,626085,609947,3684,18994601
TG,2021-07-04,626690,611035,3691,19066401
TG,2021-07-05,627498,612096,3698,19169799
TG,2021-07-06,628282,613124,3703,19274985
TG,2021-07-07,629054,613872,3710,19385126
TG,2021-07-08,629785,614865,3714,19487887
TG,2021-07-09,630514,615852,3720,19593932
TG,2021-07-10,631218,616769,3725,19694564
